Symbol,CLI,#_AUUUY,#_WUUUA,#_YUUUA,#_UUUUU,#Motifs,5UTR,3UTR,CDS,Intron,Total_Binding_Sites,Binding_Site_Bins
MFSD9,7.50779464,0,2,3,0,5,0,2,0,0,2,2-4 Sites
TTC30A,9.335390354,1,1,1,1,3,0,2,0,0,2,2-4 Sites
JAGN1,5.584962501,0,3,1,0,4,0,1,0,1,2,2-4 Sites
ZNF620,10.93810933,1,2,3,2,6,0,1,0,1,2,2-4 Sites
RBM15B,7,2,2,3,3,7,0,2,0,0,2,2-4 Sites
GPR27,8.426264755,1,1,0,2,2,0,2,0,0,2,2-4 Sites
AP2M1,7.459431619,2,1,1,1,4,0,1,1,0,2,2-4 Sites
BCHE,4.807354922,1,1,1,2,3,0,0,0,2,2,2-4 Sites
CPEB2,7.62935662,2,3,2,0,7,0,1,0,1,2,2-4 Sites
SAP30,5.392317423,1,1,1,2,3,0,0,0,2,2,2-4 Sites
CASP6,6.584962501,0,1,1,0,2,0,2,0,0,2,2-4 Sites
LRRTM2,5.169925001,1,2,3,2,6,0,1,1,0,2,2-4 Sites
PPP1R11,5.614709844,0,1,0,0,1,0,2,0,0,2,2-4 Sites
PNRC1,5.392317423,2,0,0,1,2,0,2,0,0,2,2-4 Sites
POU3F2,9.569855608,4,3,3,2,10,0,2,0,0,2,2-4 Sites
RWDD1,7.169925002,2,0,1,0,3,0,2,0,0,2,2-4 Sites
TNFAIP3,6.62935662,1,0,1,0,2,0,2,0,0,2,2-4 Sites
GUSBL1,6.339850002,4,2,2,2,8,0,0,0,2,2,2-4 Sites
IER3,5.392317423,1,3,1,0,5,0,2,0,0,2,2-4 Sites
MTRF1L,8.62935662,2,3,3,2,8,0,0,0,2,2,2-4 Sites
MRPL32,6.228818691,0,0,1,1,1,0,2,0,0,2,2-4 Sites
CRCP,7.169925002,0,1,1,1,2,0,2,0,0,2,2-4 Sites
CBLL1,6.129283017,3,0,0,0,3,0,0,0,2,2,2-4 Sites
REPIN1,6.339850002,2,0,0,0,2,0,2,0,0,2,2-4 Sites
PSMG3,5.321928095,1,2,2,3,5,1,1,0,0,2,2-4 Sites
STYXL1,4.807354922,1,0,0,6,1,0,0,0,2,2,2-4 Sites
GPR85,6.906890596,1,3,1,2,5,0,2,0,0,2,2-4 Sites
PPP1R3B,6.614709844,1,3,3,1,7,0,2,0,0,2,2-4 Sites
HEY1,6.906890596,2,0,0,1,2,0,2,0,0,2,2-4 Sites
KLF10,8.861086906,1,1,2,1,4,0,2,0,0,2,2-4 Sites
FAM83H,9.228818691,2,2,2,2,6,0,2,0,0,2,2-4 Sites
ZNF252,6.228818691,2,1,1,1,4,0,0,1,1,2,2-4 Sites
RRAGA,13.55146795,1,1,2,1,4,0,2,0,0,2,2-4 Sites
ANXA1,8.154818109,3,2,2,1,7,0,1,0,1,2,2-4 Sites
SLC44A1,5.491853097,0,1,2,3,3,0,0,0,2,2,2-4 Sites
KLHL9,7.754887502,1,2,2,2,5,0,1,1,0,2,2-4 Sites
GAS1,7.569855608,1,1,1,0,3,0,2,0,0,2,2-4 Sites
STOM,7.129283017,1,1,0,1,2,0,2,0,0,2,2-4 Sites
TTLL11,7.04439412,3,4,4,3,11,0,0,0,2,2,2-4 Sites
AGAP6,8.64385619,2,3,2,3,7,0,0,0,2,2,2-4 Sites
POLA2,8.714245518,1,0,0,1,1,0,0,0,2,2,2-4 Sites
SFRS2B,7.285402219,1,2,2,1,5,0,2,0,0,2,2-4 Sites
SVIP,9.05256805,2,4,2,2,8,0,1,0,1,2,2-4 Sites
INTS5,6.491853097,1,0,0,4,1,0,1,0,1,2,2-4 Sites
KIAA1826,8.661778097,0,0,0,1,0,0,2,0,0,2,2-4 Sites
SLC48A1,7.330916878,3,2,2,3,7,0,2,0,0,2,2-4 Sites
TSFM,7.948367231,1,2,3,3,6,0,0,0,2,2,2-4 Sites
KLRA1,6.266786541,3,1,2,1,6,0,1,0,1,2,2-4 Sites
TUBA1B,14.64250303,1,0,0,1,1,0,2,0,0,2,2-4 Sites
BCDIN3D,10.26678654,1,4,2,1,7,0,1,0,1,2,2-4 Sites
FAM123A,7.491853096,1,3,4,2,8,0,2,0,0,2,2-4 Sites
SUGT1L1,7.64385619,2,3,2,2,7,0,0,0,2,2,2-4 Sites
KBTBD7,9.744833838,2,2,3,1,7,0,2,0,0,2,2-4 Sites
NUFIP1,6.491853096,1,2,1,2,4,0,0,0,2,2,2-4 Sites
ARF6,6.584962501,0,0,0,0,0,0,2,0,0,2,2-4 Sites
EXD2,6.228818691,3,1,1,0,5,0,1,0,1,2,2-4 Sites
SALL2,9.535275377,2,0,0,1,2,0,2,0,0,2,2-4 Sites
ADAM20,8.614709844,2,0,0,1,2,0,0,0,2,2,2-4 Sites
PNMA1,8.74819285,1,0,2,0,3,0,2,0,0,2,2-4 Sites
SERF2,6.04439412,1,0,0,0,1,0,2,0,0,2,2-4 Sites
SMAD6,10.41468524,1,0,0,6,1,1,0,0,1,2,2-4 Sites
RPLP1,10.58308277,1,1,1,6,3,0,0,0,2,2,2-4 Sites
MESDC1,7.977279923,1,2,1,2,4,0,2,0,0,2,2-4 Sites
NOP10,10.84549005,1,1,1,1,3,0,2,0,0,2,2-4 Sites
LCMT2,7.700439718,1,1,2,1,4,0,2,0,0,2,2-4 Sites
PDCD7,5.321928095,1,1,0,0,2,0,2,0,0,2,2-4 Sites
CLPX,6.022367813,0,0,0,0,0,0,2,0,0,2,2-4 Sites
PEX11A,7.754887502,1,2,1,0,4,0,1,1,0,2,2-4 Sites
RAB11FIP3,6.584962501,3,2,2,2,7,0,1,0,1,2,2-4 Sites
ITGAM,6.129283017,1,0,2,1,3,0,1,0,1,2,2-4 Sites
FOXF1,7.04439412,1,2,1,1,4,0,2,0,0,2,2-4 Sites
AXIN1,7.54689446,4,4,4,3,12,0,0,0,2,2,2-4 Sites
TMED6,7.159871337,1,1,2,2,4,0,0,0,2,2,2-4 Sites
ST3GAL2,11.33873638,2,3,1,2,6,0,2,0,0,2,2-4 Sites
TIMM22,3.906890596,0,0,0,0,0,0,2,0,0,2,2-4 Sites
ZNHIT3,5.392317423,2,3,1,1,6,0,1,0,1,2,2-4 Sites
MSL1,7.321928095,1,0,0,0,1,0,2,0,0,2,2-4 Sites
FAM100B,7.665335917,1,3,2,1,6,0,2,0,0,2,2-4 Sites
FAM101B,6.906890596,1,1,0,1,2,0,2,0,0,2,2-4 Sites
HOXB5,5.321928095,1,1,0,0,2,0,2,0,0,2,2-4 Sites
CDC42EP4,10.19967235,1,1,1,2,3,0,2,0,0,2,2-4 Sites
RNF125,6.807354922,2,4,4,6,10,0,1,0,1,2,2-4 Sites
CD3EAP,8.366322215,1,0,1,0,2,0,2,0,0,2,2-4 Sites
ZNF470,5.906890596,4,5,5,1,14,0,0,1,1,2,2-4 Sites
MBD3,9.299208018,0,1,1,0,2,0,0,0,2,2,2-4 Sites
ZNF699,6.64385619,3,4,3,2,10,0,2,0,0,2,2-4 Sites
ZNF443,6.894817763,2,3,2,5,7,0,0,0,2,2,2-4 Sites
JUND,13.03376712,0,2,2,2,4,0,2,0,0,2,2-4 Sites
ZNF320,9.105908508,0,1,0,1,1,0,2,0,0,2,2-4 Sites
ZCCHC3,12.99116751,2,2,2,1,6,0,2,0,0,2,2-4 Sites
CEBPB,13.24406646,3,3,3,2,9,0,2,0,0,2,2-4 Sites
TPD52L2,11.98013958,3,2,3,2,8,0,2,0,0,2,2-4 Sites
TP53RK,7.409390936,1,2,1,2,4,0,1,0,1,2,2-4 Sites
SYCP2,7.169925001,4,2,2,3,8,0,0,0,2,2,2-4 Sites
PKNOX1,6.906890596,3,1,1,1,5,0,0,0,2,2,2-4 Sites
MAPK1,9.076815597,0,1,1,2,2,0,2,0,0,2,2-4 Sites
MID1IP1,8.876516947,0,2,1,1,3,0,2,0,0,2,2-4 Sites
EBP,9.918863237,2,3,3,5,8,1,0,0,1,2,2-4 Sites
EDA2R,7.614709844,3,2,2,1,7,0,2,0,0,2,2-4 Sites
FAM127C,6.169925001,3,1,1,0,5,0,2,0,0,2,2-4 Sites
RBM12,7.228818691,1,0,1,0,2,0,1,1,0,2,2-4 Sites
NIPSNAP3B,7.228818691,1,2,1,0,4,0,2,0,0,2,2-4 Sites
HIST2H2BF,5.392317423,0,4,0,1,4,1,0,0,1,2,2-4 Sites
NRARP,7.894817763,1,3,2,2,6,0,2,0,0,2,2-4 Sites
AGAP5,5.700439718,1,2,2,1,5,0,0,0,2,2,2-4 Sites
HIST1H2BC,5.977279923,2,2,3,2,7,0,0,0,2,2,2-4 Sites
ESYT1,3,0,0,1,1,1,0,1,0,0,1,1 site
ZNF174,3.584962501,1,1,1,1,3,0,0,0,1,1,1 site
KLHL22,3.700439718,2,2,2,2,6,0,0,0,1,1,1 site
SMARCA1,3.807354922,2,2,2,0,6,0,1,0,0,1,1 site
ABCB4,2.321928095,1,0,0,1,1,0,0,0,1,1,1 site
ACTG1,6.569855608,0,1,0,0,1,0,1,0,0,1,1 site
LRFN1,4.392317423,1,0,1,0,2,0,1,0,0,1,1 site
SLC45A1,3.700439718,1,1,1,1,3,0,0,0,1,1,1 site
KIAA1949,4.64385619,0,1,1,1,2,0,1,0,0,1,1 site
TIMP2,3.321928095,1,0,0,4,1,0,0,0,1,1,1 site
NDUFS7,3.169925001,2,3,2,2,7,0,0,0,1,1,1 site
ADAM28,3.906890596,0,1,1,5,2,0,0,0,1,1,1 site
PTH2R,2,1,0,1,1,2,0,0,0,1,1,1 site
RELA,4.087462841,1,2,2,0,5,0,1,0,0,1,1 site
HHIPL2,2.584962501,2,2,2,1,6,0,0,0,1,1,1 site
TXN2,3,1,0,0,0,1,0,1,0,0,1,1 site
OSR1,3.459431619,0,1,1,2,2,0,1,0,0,1,1 site
RFX1,4.523561956,1,1,0,0,2,1,0,0,0,1,1 site
CCDC94,3.807354922,1,1,1,2,3,0,0,0,1,1,1 site
THYN1,3.459431619,0,0,0,1,0,0,1,0,0,1,1 site
ZFYVE1,3.321928095,0,1,1,2,2,0,0,0,1,1,1 site
EVC2,2.584962501,1,1,1,2,3,0,0,0,1,1,1 site
RHBDL3,2.807354922,1,1,1,1,3,0,0,0,1,1,1 site
GIT1,3,0,0,0,1,0,0,1,0,0,1,1 site
TNF,3.321928095,0,4,0,0,4,0,1,0,0,1,1 site
CCDC110,2.807354922,2,2,2,1,6,0,0,0,1,1,1 site
TUBG2,5.321928095,3,3,3,0,9,0,0,0,1,1,1 site
DPYD,2,0,0,0,6,0,0,0,0,1,1,1 site
AIM1,2.584962501,1,0,0,2,1,0,0,0,1,1,1 site
SOCS7,2.584962501,0,2,2,1,4,0,0,0,1,1,1 site
KIF5A,3,0,1,2,1,3,0,0,0,1,1,1 site
ARMC7,3,1,1,1,4,3,0,0,0,1,1,1 site
SLC35A5,3.906890596,0,1,1,1,2,0,1,0,0,1,1 site
IL11,2.807354922,1,2,0,0,3,0,1,0,0,1,1 site
ATP8B2,3.321928095,0,0,0,0,0,0,1,0,0,1,1 site
ZNF157,3,0,0,0,1,0,0,1,0,0,1,1 site
TFE3,3,1,2,2,2,5,0,0,0,1,1,1 site
EIF6,2.807354922,3,4,5,2,12,0,0,0,1,1,1 site
TPM4,3.169925001,0,2,1,2,3,0,0,0,1,1,1 site
AHDC1,4,1,0,0,2,1,0,1,0,0,1,1 site
FAIM,2.321928095,0,1,1,0,2,0,0,0,1,1,1 site
ZNF362,4.584962501,1,2,2,2,5,0,1,0,0,1,1 site
IL10RB,5.044394119,1,1,0,1,2,0,1,0,0,1,1 site
ITGA3,2.807354922,0,0,0,0,0,0,0,0,1,1,1 site
PRRX1,2.807354922,2,2,1,1,5,0,1,0,0,1,1 site
NDUFB8,4.247927513,0,0,0,0,0,0,0,0,1,1,1 site
CCDC130,2.584962501,1,2,1,2,4,0,0,0,1,1,1 site
NTAN1,2.807354922,0,0,0,0,0,0,0,1,0,1,1 site
FANCG,3.169925001,0,0,0,1,0,0,1,0,0,1,1 site
DUSP22,3,0,0,0,3,0,0,0,0,1,1,1 site
CNOT3,4.584962501,1,0,0,2,1,0,0,0,1,1,1 site
KDM3A,3.321928095,1,0,0,1,1,0,0,0,1,1,1 site
DVL2,3.584962501,0,0,0,1,0,0,0,0,1,1,1 site
SYTL4,2.807354922,0,0,0,2,0,0,0,0,1,1,1 site
ZNF425,4.087462841,0,0,1,1,1,0,0,0,1,1,1 site
SHOX2,5.523561956,0,2,1,0,3,0,1,0,0,1,1 site
SLC25A42,4.584962501,4,3,3,4,10,0,0,0,1,1,1 site
PIGS,4.857980995,2,2,1,1,5,0,0,0,1,1,1 site
TMUB2,2.321928095,3,3,3,1,9,0,1,0,0,1,1 site
TMEM54,4.523561956,2,1,1,4,4,0,0,0,1,1,1 site
CES3,2.584962501,1,0,0,2,1,0,0,0,1,1,1 site
MN1,4.087462841,1,1,1,2,3,0,1,0,0,1,1 site
EXOC7,2.807354922,1,1,2,1,4,0,1,0,0,1,1 site
SFRS16,4.169925001,2,3,3,2,8,0,0,0,1,1,1 site
UCKL1,4.906890596,1,0,0,3,1,0,0,0,1,1,1 site
MFGE8,3.906890596,0,1,0,0,1,0,1,0,0,1,1 site
CNP,6.882643049,1,1,1,4,3,0,1,0,0,1,1 site
BIVM,3,0,0,0,1,0,0,0,0,1,1,1 site
KCNMB4,5.044394119,2,1,1,1,4,0,1,0,0,1,1 site
CMTM3,7.21916852,1,2,2,2,5,0,1,0,0,1,1 site
CSMD2,6.686500527,0,1,1,0,2,0,0,0,1,1,1 site
SLC19A3,1.584962501,0,0,1,1,1,0,0,0,1,1,1 site
RNF122,4.754887502,1,1,1,1,3,0,1,0,0,1,1 site
PRPSAP1,3.321928095,1,0,0,0,1,0,0,0,1,1,1 site
USP11,2.807354922,0,1,1,1,2,0,0,0,1,1,1 site
RAG1AP1,6.569855608,1,2,2,2,5,0,1,0,0,1,1 site
GAS8,2.807354922,0,0,0,0,0,0,0,0,1,1,1 site
CECR5,3.906890596,0,1,1,1,2,0,1,0,0,1,1 site
NCKIPSD,3,0,1,1,0,2,0,0,0,1,1,1 site
SF4,2.807354922,1,2,2,1,5,0,0,0,1,1,1 site
TBC1D10A,3.169925001,1,1,1,0,3,0,1,0,0,1,1 site
HIST1H2AC,2.807354922,0,0,0,1,0,0,1,0,0,1,1 site
AMDHD2,3.584962501,2,3,3,2,8,0,0,0,1,1,1 site
OTUD5,3.906890596,1,1,2,1,4,0,1,0,0,1,1 site
ZBTB48,4.087462841,2,3,2,2,7,0,0,0,1,1,1 site
PMF1,3,0,1,0,0,1,0,0,0,1,1,1 site
EPHA2,4.807354922,1,3,1,1,5,0,1,0,0,1,1 site
DNAJC14,4.247927513,1,1,1,1,3,0,1,0,0,1,1 site
SIN3B,3.459431619,2,1,1,1,4,0,0,0,1,1,1 site
MAP3K7IP1,2.807354922,1,2,1,2,4,0,0,0,1,1,1 site
CACNA1D,2,1,0,0,3,1,0,0,0,1,1,1 site
TRIM3,2.321928095,4,5,4,2,13,0,0,0,1,1,1 site
BEX4,5.044394119,0,0,0,0,0,0,1,0,0,1,1 site
PIWIL2,3.584962501,1,0,0,1,1,0,1,0,0,1,1 site
LIMK2,3.321928095,1,1,2,1,4,0,0,0,1,1,1 site
CNNM4,5.554588852,1,1,1,1,3,0,1,0,0,1,1 site
PRKCSH,3.459431619,0,0,0,0,0,0,0,0,1,1,1 site
MUM1,2.584962501,1,1,1,1,3,0,0,0,1,1,1 site
RGL2,3.169925001,1,1,1,0,3,0,0,0,1,1,1 site
POFUT2,4.169925001,0,1,0,1,1,0,1,0,0,1,1 site
PION,2.807354922,1,1,1,5,3,0,0,0,1,1,1 site
SPIRE2,6.189824559,0,0,0,3,0,0,0,0,1,1,1 site
IRF6,1.584962501,0,0,0,4,0,0,0,0,1,1,1 site
RASSF3,3.321928095,1,1,1,2,3,0,0,0,1,1,1 site
SYMPK,2.807354922,0,0,0,0,0,0,0,0,1,1,1 site
PLEKHM1,2,1,1,1,1,3,0,1,0,0,1,1 site
GRM8,2.807354922,1,1,2,1,4,0,0,0,1,1,1 site
GPC5,2.321928095,0,1,0,0,1,0,0,0,1,1,1 site
TRIM69,2,0,0,0,1,0,0,0,0,1,1,1 site
IPCEF1,3.169925001,1,1,2,2,4,0,1,0,0,1,1 site
SLC9A5,3.169925001,0,1,1,3,2,0,0,0,1,1,1 site
ATP6V0A2,2,1,2,1,1,4,0,0,0,1,1,1 site
KCNK5,3,2,2,2,1,6,0,1,0,0,1,1 site
TATDN3,3.807354922,3,3,2,3,8,0,0,0,1,1,1 site
MTA2,3.700439718,1,1,1,1,3,0,0,0,1,1,1 site
DUSP4,3.807354922,2,1,1,1,4,0,1,0,0,1,1 site
TRMT112,3.906890596,1,0,0,1,1,0,1,0,0,1,1 site
PSMC5,2.807354922,0,0,0,1,0,0,0,0,1,1,1 site
FAM55C,3.906890596,1,1,1,1,3,0,1,0,0,1,1 site
PSMB4,4.392317423,1,1,1,0,3,0,0,0,1,1,1 site
WDTC1,2.807354922,1,1,1,0,3,0,0,0,1,1,1 site
DNAH6,5.727920455,0,1,1,0,2,0,0,0,1,1,1 site
ANKRD24,3,2,3,3,3,8,0,0,0,1,1,1 site
TRAF3IP2,3.584962501,0,1,1,2,2,0,1,0,0,1,1 site
BCORL1,3.169925001,0,0,0,1,0,0,1,0,0,1,1 site
DNAH7,3.459431619,1,1,0,1,2,0,0,0,1,1,1 site
ZHX3,1.584962501,0,1,1,0,2,0,0,0,1,1,1 site
YME1L1,3.584962501,1,1,1,2,3,0,0,0,1,1,1 site
TRIB2,5.321928095,0,1,0,1,1,0,1,0,0,1,1 site
RPIA,4.321928095,1,0,0,3,1,0,0,0,1,1,1 site
WDR51A,2.584962501,0,1,1,1,2,0,0,0,1,1,1 site
TMEM39B,6.209453366,2,1,1,1,4,0,0,0,1,1,1 site
TFCP2L1,3.700439718,0,1,1,2,2,0,1,0,0,1,1 site
DAXX,2.584962501,0,0,0,0,0,0,1,0,0,1,1 site
FLYWCH2,3.169925001,1,1,1,3,3,0,1,0,0,1,1 site
ARF5,4.087462841,0,0,0,2,0,0,1,0,0,1,1 site
PPP4C,12.60802375,1,0,0,3,1,0,1,0,0,1,1 site
SUV420H1,2.584962501,0,0,0,0,0,0,0,0,1,1,1 site
TUBG1,4.247927513,0,1,0,0,1,0,1,0,0,1,1 site
CLCN6,3.459431619,0,2,1,2,3,0,0,0,1,1,1 site
EBF2,3,2,1,2,2,5,0,0,0,1,1,1 site
ACACB,3.321928095,1,0,0,0,1,0,0,0,1,1,1 site
FLOT2,5,0,0,0,1,0,0,0,0,1,1,1 site
ADAMTS12,4.523561956,0,0,0,0,0,0,0,0,1,1,1 site
ART3,4.087462841,1,1,0,1,2,0,0,0,1,1,1 site
DGKA,3.906890596,1,1,1,2,3,0,0,0,1,1,1 site
RNF40,2.807354922,0,0,0,1,0,0,1,0,0,1,1 site
QTRT1,3.700439718,0,1,0,0,1,0,0,0,1,1,1 site
COL11A2,3.321928095,0,0,0,0,0,0,0,0,1,1,1 site
RFX5,4.392317423,0,0,0,1,0,0,1,0,0,1,1 site
DNAJC18,6.539158811,3,2,2,3,7,0,0,0,1,1,1 site
ZDHHC18,3.459431619,1,1,0,0,2,0,1,0,0,1,1 site
TECPR2,2.584962501,0,0,0,2,0,0,0,0,1,1,1 site
SDR39U1,3.700439718,0,0,0,0,0,0,1,0,0,1,1 site
L3MBTL,3.459431619,3,2,2,1,7,0,0,0,1,1,1 site
HDGF,5.285402219,1,0,0,0,1,0,1,0,0,1,1 site
PLEKHA6,3.459431619,1,0,0,1,1,0,0,0,1,1,1 site
NRG2,3.169925001,2,1,0,1,3,0,0,0,1,1,1 site
ZNF764,2.584962501,2,2,2,1,6,0,1,0,0,1,1 site
GRPEL1,6.672425342,1,2,1,1,4,0,1,0,0,1,1 site
KIAA1324L,3.169925001,1,0,0,0,1,0,0,0,1,1,1 site
FAM114A1,1.584962501,0,0,0,2,0,0,0,0,1,1,1 site
MAP3K10,4,2,2,1,2,5,0,0,0,1,1,1 site
LRRC6,4.169925001,0,0,0,5,0,0,0,0,1,1,1 site
ARHGEF2,3.807354922,3,3,3,3,9,0,0,0,1,1,1 site
FKBP4,5.882643049,0,0,0,0,0,0,1,0,0,1,1 site
SYNJ2,2.807354922,1,1,2,0,4,0,0,0,1,1,1 site
PLD3,3.321928095,3,1,1,1,5,0,0,0,1,1,1 site
CRYZ,5.554588852,0,0,1,0,1,0,1,0,0,1,1 site
LATS2,5.584962501,2,0,0,1,2,0,1,0,0,1,1 site
NEDD9,9.802516365,1,1,1,4,3,0,0,0,1,1,1 site
CPA1,1.584962501,1,1,1,0,3,0,0,0,1,1,1 site
BZRAP1,8.647458426,0,0,0,0,0,0,0,0,1,1,1 site
POLD1,3,1,0,0,2,1,0,0,0,1,1,1 site
ACTR1A,2.321928095,1,0,0,0,1,0,0,0,1,1,1 site
PEX26,4.64385619,0,0,0,0,0,0,1,0,0,1,1 site
NDRG3,2.807354922,1,0,0,0,1,0,1,0,0,1,1 site
PER2,3,0,0,0,0,0,0,1,0,0,1,1 site
HOXD3,4.523561956,1,0,0,2,1,0,0,0,1,1,1 site
IL17RA,3,0,1,0,0,1,0,0,0,1,1,1 site
MLXIP,2.321928095,1,1,1,2,3,0,0,0,1,1,1 site
TRIM71,3.584962501,1,1,1,3,3,0,1,0,0,1,1 site
STON1-GTF2A1L,4.247927513,0,1,1,3,2,0,0,0,1,1,1 site
RG9MTD3,3,1,1,1,3,3,0,0,0,1,1,1 site
CDH1,2.584962501,3,3,3,4,9,0,0,0,1,1,1 site
GGA1,3,1,1,2,1,4,0,0,0,1,1,1 site
NPEPPS,3,0,1,0,0,1,0,1,0,0,1,1 site
MLX,6.584962501,2,1,1,2,4,0,1,0,0,1,1 site
BCO2,2.584962501,1,0,1,0,2,0,0,0,1,1,1 site
NUMBL,6.569855608,1,1,1,0,3,0,1,0,0,1,1 site
ATN1,4.700439718,1,0,0,1,1,0,0,0,1,1,1 site
NDUFAB1,2.321928095,0,0,0,0,0,0,0,0,1,1,1 site
KIAA0247,2.807354922,3,2,3,1,8,0,1,0,0,1,1 site
MTM1,3.807354922,1,1,1,0,3,0,1,0,0,1,1 site
THOP1,3.906890596,0,1,0,0,1,0,0,0,1,1,1 site
SGCD,2,0,1,1,2,2,0,0,0,1,1,1 site
EPB41L5,4.087462841,2,1,1,2,4,0,0,0,1,1,1 site
PRDM8,2.807354922,0,1,1,0,2,0,1,0,0,1,1 site
LASP1,3.700439718,2,3,3,1,8,0,0,0,1,1,1 site
FAM102A,3,1,0,0,2,1,0,1,0,0,1,1 site
FKBP8,5,0,1,1,3,2,0,0,0,1,1,1 site
CLCN5,3,2,2,3,1,7,0,1,0,0,1,1 site
RAB32,3.584962501,1,2,2,1,5,0,1,0,0,1,1 site
FLT1,2,1,3,1,0,5,0,0,0,1,1,1 site
FAM160B2,2.584962501,1,1,1,0,3,0,0,0,1,1,1 site
CDH2,3.321928095,1,1,1,2,3,0,0,0,1,1,1 site
KIAA0427,4.95419631,3,2,2,1,7,0,1,0,0,1,1 site
SERPINE2,4.459431619,2,3,2,2,7,0,0,0,1,1,1 site
TMED4,5.321928095,1,1,1,0,3,0,1,0,0,1,1 site
PACS2,3.459431619,2,2,2,1,6,0,0,0,1,1,1 site
PSMG1,3.459431619,2,2,2,3,6,0,0,0,1,1,1 site
CHL1,3.459431619,0,0,0,3,0,0,0,0,1,1,1 site
KIDINS220,3.906890596,0,0,1,1,1,0,0,0,1,1,1 site
PDE7B,2.584962501,2,1,1,2,4,0,0,0,1,1,1 site
GTPBP3,2.807354922,0,0,0,3,0,0,0,0,1,1,1 site
CSMD1,2.584962501,0,0,0,0,0,0,0,0,1,1,1 site
H6PD,3,0,3,1,1,4,0,0,0,1,1,1 site
SLC35C2,4.169925001,1,2,2,0,5,0,1,0,0,1,1 site
DULLARD,4.392317423,1,0,1,1,2,0,1,0,0,1,1 site
TTYH2,2.584962501,0,1,1,2,2,0,0,0,1,1,1 site
DTX2,3.321928095,1,0,0,1,1,0,0,0,1,1,1 site
TOX,1.584962501,0,0,0,0,0,0,0,0,1,1,1 site
FOXJ2,3.700439718,0,0,0,0,0,0,1,0,0,1,1 site
SEH1L,5.285402219,1,2,2,0,5,0,0,0,1,1,1 site
FKRP,5,1,1,0,2,2,0,0,0,1,1,1 site
MYBPC3,3.321928095,2,2,2,3,6,0,0,0,1,1,1 site
OPHN1,2.807354922,0,1,1,4,2,0,1,0,0,1,1 site
DDB1,4.459431619,1,2,1,0,4,0,0,0,1,1,1 site
AES,8.370687407,2,2,2,3,6,0,1,0,0,1,1 site
DMAP1,4.392317423,3,1,1,1,5,0,0,0,1,1,1 site
THBS1,2.807354922,2,2,2,1,6,0,1,0,0,1,1 site
ITGB1BP2,5.614709844,0,0,0,2,0,0,0,0,1,1,1 site
BID,3,0,0,0,1,0,0,1,0,0,1,1 site
PPIB,3.459431619,0,0,0,0,0,0,1,0,0,1,1 site
ANO10,4.169925001,2,0,0,1,2,0,0,0,1,1,1 site
ZNF398,3.169925001,0,0,0,3,0,0,0,0,1,1,1 site
MANSC1,4.247927513,0,0,1,0,1,0,1,0,0,1,1 site
STAT3,4.169925001,0,0,1,0,1,0,1,0,0,1,1 site
REEP1,3.321928095,2,1,1,1,4,0,1,0,0,1,1 site
GALNTL1,3.169925001,1,1,2,1,4,0,0,0,1,1,1 site
TRIM14,3.169925001,3,2,3,1,8,0,0,0,1,1,1 site
ESPL1,4.392317423,0,0,0,1,0,0,0,0,1,1,1 site
SERPINB9,2.584962501,0,1,1,5,2,0,0,0,1,1,1 site
AKAP8,5.857980995,2,2,2,4,6,0,1,0,0,1,1 site
DNAH8,2.321928095,0,0,0,1,0,0,0,0,1,1,1 site
TECPR1,3.459431619,2,3,3,4,8,0,0,0,1,1,1 site
RPS11P5,4.857980995,0,0,1,0,1,0,0,0,1,1,1 site
ARD1A,2.584962501,2,1,1,2,4,0,0,0,1,1,1 site
AKAP8L,3,3,3,3,1,9,0,0,0,1,1,1 site
PTHLH,4,0,1,0,0,1,0,1,0,0,1,1 site
OSBP2,2,1,1,1,2,3,0,0,0,1,1,1 site
ESRP2,1.584962501,0,0,0,0,0,0,1,0,0,1,1 site
LRRC68,4,1,0,0,2,1,0,0,0,1,1,1 site
PODXL,3.807354922,2,0,0,0,2,0,1,0,0,1,1 site
RPLP2,3,1,2,1,1,4,0,0,0,1,1,1 site
SRRT,3.169925001,1,0,0,0,1,0,0,0,1,1,1 site
CCDC149,2,0,1,1,3,2,0,0,0,1,1,1 site
SUSD5,3.906890596,1,1,1,1,3,0,1,0,0,1,1 site
WDR34,3.321928095,1,0,0,1,1,0,0,0,1,1,1 site
LRRC41,4.584962501,0,1,2,1,3,0,1,0,0,1,1 site
RHOA,9.103287808,1,1,1,1,3,0,1,0,0,1,1 site
VPS4A,3.321928095,1,1,0,0,2,0,1,0,0,1,1 site
CYTH3,3.169925001,3,2,2,1,7,0,0,0,1,1,1 site
UQCR,2,1,1,1,3,3,0,0,0,1,1,1 site
SAPS1,3.459431619,0,1,1,2,2,0,0,0,1,1,1 site
MITF,4.95419631,2,2,3,2,7,0,1,0,0,1,1 site
ODZ2,2.584962501,1,0,0,0,1,0,0,0,1,1,1 site
RNMTL1,5.392317423,1,1,1,2,3,0,0,0,1,1,1 site
CSPG5,3.459431619,0,0,0,1,0,0,1,0,0,1,1 site
SEMA4F,3,2,1,1,1,4,0,0,0,1,1,1 site
RBM23,2.807354922,0,1,0,1,1,0,0,0,1,1,1 site
ROPN1L,3.169925001,1,0,0,0,1,0,0,0,1,1,1 site
RAC1,3,0,1,1,2,2,0,0,0,1,1,1 site
